Order Name,Action,  Machine State  ,Insert Counter,Time
T1604_CC,Operation pressed Resume Unload Conveyor,Running,12672,09:49
T1604_CC,Operation pressed Resume Load Conveyor,Running,12672,09:49
T1604_CC,Operation pressed Resume Robots,Running,12672,09:49
T1604_CC,Operation pressed Resume Camera,Running,12672,09:49
T1604_CC,Time Frame,Running,12672,09:50
T1604_CC,Time Frame,Running,12902,10:00
T1604_CC,Time Frame,Running,13132,10:10
T1604_CC,Operation pressed Pause,Running,13356,10:19
T1604_CC,Operation pressed Start,Pause,13356,10:19
T1604_CC,Operation pressed General Resume,Running,13356,10:19
T1604_CC,Operation pressed Resume Robots,Running,13356,10:19
T1604_CC,Operation pressed Resume Index Table,Running,13356,10:19
T1604_CC,Operation pressed Resume Unload Conveyor,Running,13356,10:19
T1604_CC,Operation pressed Resume Load Conveyor,Running,13356,10:19
T1604_CC,Operation pressed Resume Camera,Running,13356,10:19
T1604_CC,Operation pressed Resume Robots,Running,13356,10:19
T1604_CC,Time Frame,Running,13372,10:20
T1604_CC,Operation pressed Pause,Running,13418,10:28
T1604_CC,Operation pressed STOP,Pause,13418,10:28
C1204_CC,Time Frame,Stop,12672,10:30
